"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"KY7HJCWP","journalArticle","2015","Nicolino, Leandro Albuquerque","Determinação de valores médios de intensidade de radiação solar na superfície terrestre da cidade de Itacoatiara","","","","","https://riu.ufam.edu.br//handle/prefix/4758","Os dados de insolação que existem até o presente para a superfície de Itacoatiara foram obtidos usando as técnicas de sensoriamento remoto a partir das imagens de satélites da NASA fundamentalmente e como resultado do desenvolvimento do projeto PIBIC 2012  Dinâmica da composição espectral da radiação solar na superfície terrestre na Cidade de Itacoatiara , no qual foram realizadas medições diretas dos níveis de insolação. Os valores médios obtidos com o anterior projeto divergem sensivelmente dos reportados pela NASA, porém a quantidade de dados obtidos, com o desenvolvimento do projeto PIBIC não compõe uma amostra estatisticamente significativa para tirar conclusões de suficiente valor científico. A atual proposta visa incrementar significativamente a quantidade de medições dos níveis de insolação, como base para uma boa comparação com resultados de outros pesquisadores e acredita-se que estas medições serão de muito valor para futuras pesquisas no tema de energia solar.","2015-07-31","2022-06-27T17:42:37Z","2022-06-27T17:42:37Z","2022-06-27T17:42:37Z","","","","","","","","","","","","","","pt_BR","","","","","riu.ufam.edu.br","","Accepted: 2016-09-23T15:54:39Z Publisher: Universidade Federal do Amazonas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1436","","","","","","","",""
"HTYT6JW9","journalArticle","2018","Mouhamet, Diallo; Tommy, Albarelo; Primerose, Antoine; Laurent, Linguet","Improving the Heliosat-2 method for surface solar irradiation estimation under cloudy sky areas","Solar Energy","","0038-092X","10.1016/j.solener.2018.05.032","https://www.sciencedirect.com/science/article/pii/S0038092X18304651","The purpose of this study was to improve global horizontal irradiation (GHI) estimates under cloudy sky conditions using the Heliosat-2 method (Rigollier et al., 2004) calibrated with Geostationary Operational Environmental Satellite images (GOES) (Albarelo et al., 2015). The Heliosat-2 method using GOES images as input (GOES_H2) was coupled with a cloudy sky radiative transfer parameterisation (RTP) (RTP: radiative transfer parameterisation) to better account for local cloud properties. The key element of this parameterisation is the cloud absorption coefficient, which was the only element to be computed. The GHI estimates obtained when using GOES_H2 coupled with a RTP (RTP_H2) were compared against GHI measurements from six meteorological stations in French Guiana over four years. We used root mean square error (RMSE), mean bias error (MBE), correlation coefficient, and the Kolmogorov Smirnov test integral to assess GHI estimates accuracy. RTP_H2 obtained estimates were also compared with GOES_H2 estimates. Our results show an improvement in the GHI estimates under cloudy, clear, and all sky conditions. Under cloudy skies, the RMSE and MBE of our method RTP_H2 ranged from 43% to 63% and −2% to −22%, respectively, whereas those of GOES_H2 method ranged from 66% to 87% and −48% to −65%, respectively. Another effect of the new method was the improvement in clear sky GHI estimates: the RMSE and MBE ranged from 16% to 24% and −20% to −8%, respectively, while those of GOES_H2 ranged from 19% to 28% and −23% to −10%, respectively. The improvement in GHI estimates under cloudy sky conditions led to better GHI estimates under all sky conditions: the RMSE and MBE of RTP_H2 ranged from 19% to 26% and −7% to −2%, respectively, while the corresponding values for GOES_H2 ranged from 22% to 32% and −15% to −8%, respectively. The suggested cloudy sky RTP offers the advantages of simple implementation and good computation speed. This method requires only one parameter; users need to configure a cloud absorption coefficient suitable for their local conditions. We conclude that coupling the Heliosat-2 method with a cloudy sky RTP improves GHI estimates in French Guiana and reduces discrepancies between satellite-derived irradiation and ground measurements in areas with high cloudiness.","2018-07-15","2022-06-27T17:42:39Z","2022-06-27T17:42:39Z","2022-06-27T17:42:39Z","565-576","","","169","","Solar Energy","","","","","","","","en","","","","","ScienceDirect","","","","","","","Cloudy sky; Global horizontal irradiance; GOES; Heliosat-2; Radiative transfer parameterization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1436","","","","","","","",""
"6MW3S645","journalArticle","2005","Marques Filho, Arí de O.; Dallarosa, Ricardo G.; Pachêco, Vanusa Bezerra","Radiação solar e distribuição vertical de área foliar em floresta - Reserva Biológica do Cuieiras ZF2, Manaus","Acta Amazonica","","0044-5967, 1809-4392","10.1590/S0044-59672005000400007","http://www.scielo.br/j/aa/a/Tpj95mYM5nYMJHmptX8WJ4G/?lang=pt","Neste estudo, a distribuição vertical de área foliar em floresta é investigada em conexão com o regime de radiação, usando as medidas de radiação solar realizadas no período de julho a novembro de 2001, na Reserva Biológica do Cuieiras - Manaus ZF2, km 14 e km 34, na Amazônia Central. Técnicas experimentais de amostragem de radiação no interior de coberturas vegetais de grande porte são utilizadas, com dispositivos de suporte móveis constituídos por reticulados modulares, que permitem a disposição dos sensores de radiação em diferentes níveis de uma mesma vertical no interior da cobertura. Inversão de modelos radiativos em coberturas vegetais densas permite as análises sobre a distribuição vertical de área foliar. A variabilidade espacial de área foliar (IAF, função a(z)) é estabelecida para os dois sítios experimentais a partir de medidas de radiação solar, individualizadas em três verticais em cada um desses locais. O índice de área foliar total médio (IAF) da vegetação local para o sítio experimental do km 14 alcançou o valor de 6,4 e para o sítio experimental do km 34 o valor de 6,1. Uma análise comparativa é desenvolvida sobre distribuições verticais de área foliar obtidas em sítios experimentais da Amazônia, usando o mesmo sistema de medidas de radiação solar.","2005-12","2022-06-27T17:42:41Z","2022-06-27T17:42:41Z","2022-06-27T17:42:41Z","427-436","","","35","","Acta Amaz.","","","","","","","","pt","","","","","SciELO","","Publisher: Instituto Nacional de Pesquisas da Amazônia","","","","","Amazônia; floresta; Índice de área foliar; radiação solar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1436","","","","","","","",""
"M6HG8A4S","journalArticle","2012","Marques, Derivan Dutra; Brito, Alaan Ubaiara; Cunha, Alan Cavalcanti da; Souza, Leandro Rodrigues de","Variação da radiação solar no estado do Amapá: estudo de caso em Macapá, Pacuí, Serra do Navio e Oiapoque no período de 2006 a 2008","Revista Brasileira de Meteorologia","","0102-7786, 1982-4351","10.1590/S0102-77862012000200002","http://www.scielo.br/j/rbmet/a/L8s56D5xSbFwZ98Cv69t8tx/?lang=pt","O objetivo do estudo foi estimar o potencial de energia solar a partir da variação da radiação solar global (RSG), no Estado do Amapá no período de 2006 a 2008. Foram utilizadas séries históricas temporais de RSG de quatro estações meteorológicas automáticas (PCD's) distribuídas numa área central do Estado. Os resultados indicaram que a distribuição da RSG anual apresentou valor máximo da ordem de 4900 Wh.m-2.dia-1 sobre a estação de Macapá, devido a sua proximidade com a linha do equador. Em Serra do Navio, Pacuí e Oiapoque foram observados valores entre 4000, 4400 e 3800 Wh.m-2.dia-1, respectivamente. Conclui-se que as localidades estudadas do Amapá apresentam significativo potencial para aproveitamento fotovoltaico durante todo o ano. Este potencial sugere uma viabilidade estratégica de instalação de sistemas fotovoltaicos, tanto em sistemas urbanos consolidados quanto em comunidades remotas para geração de energia elétrica.","2012-07","2022-06-27T17:42:43Z","2022-06-27T17:42:43Z","2022-06-27T17:42:43Z","127-138","","","27","","Rev. bras. meteorol.","Variação da radiação solar no estado do Amapá","","","","","","","pt","","","","","SciELO","","Publisher: Sociedade Brasileira de Meteorologia","","","","","Energia Fotovoltaica; PCD's; Radiação Solar Global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1436","","","","","","","",""
"H55RV7RX","thesis","2003","Marie-Joseph, Isabelle; Clergeot, Henri","Méthodologie de diagnostic appliquée à la maintenance préventive d'unités de production d'électricité en sites isolés","","","","","https://www.theses.fr/2003AGUY0093","Aujourd'hui, les départements d'Outre-Mer regroupent à eux seuls plus de 25% des systèmes photovoltai͏̈ques du territoire français. La Guyane se voit dotée d'un parc de plus de 600 kWc, 75% étant situés dans des régions isolées. Ceci conduit au problème de la mise en place d'une politique de maintenance convenable lié principalement aux difficultés d'approvisionnement en matières premières et en pièces de rechange, au manque de main d'oeuvre locale qualifiée et à la complexité d'un diagnostic rapide des installations. Dans le but de parvenir à une qualité du service fourni, il s'avère crucial de développer un outil de diagnostic des différentes pannes et défauts pouvant intervenir sur la chaîne de production. Sur la base des éléments de recherche de la Thèse de Mlle Sidonie SALVAT, illustrant en détail la philosophie de la maintenance préventive, les travaux de ce mémoire présentent le développement d'un outil de simulation fonctionnelle permettant de valider ces premiers résultats. Par la réalisation de modèles pour la simulation de chaque sous-ensemble du système, englobant une modélisation statistique de la ressource solaire et de la charge, nous présentons une analyse détaillée des défauts de fonctionnement. Cet outil, qui s'avère être un élément clé de l'élaboration du diagnostic, permet l'utilisation des méthodes de détection basées sur le principe de la reconnaissance des formes. L'apprentissage supervisé réalise une classification par la recherche d'une fonction discriminante paramétrique minimisant l'erreur quadratique sur la base. Les algorithmes effectuant la surveillance en temps réel du système en présence de défauts sont implantés dans un kit éxpérimental représentant à échelle réduite la production d'un générateur individuel. Les procédures expérimentales de détection sont alors testées sur des défauts de production et de régulation, puis comparées à celles obtenues en procédant à des simulations dans les mêmes conditions de fonctionnement.","2003-01-01","2022-06-27T17:42:47Z","2022-06-27T17:42:47Z","2022-06-27T17:42:47Z","","","","","","","","","","","","","","","Licence Etalab","","","","theses.fr","","","","","","","Électricité -- Production -- Guyane; Générateurs photovoltaïques -- Entretien et réparations -- Guyane; Générateurs photovoltaïques -- Simulation, Méthodes de; Maîtrise statistique des processus -- Guyane; Modèles stochastiques d'apprentissage; Unités électriques -- Entretien et réparations -- Guyane","","","","Clergeot, Henri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1436","","","","","","","",""
"VWMBJBW6","journalArticle","2018","Macedo, Alice dos Santos; Fisch, Gilberto","Variabilidade Temporal da Radiação Solar Durante o Experimento GOAmazon 2014/15","Revista Brasileira de Meteorologia","","0102-7786, 1982-4351","10.1590/0102-7786332017","http://www.scielo.br/j/rbmet/a/FXTDwZB6hWzgyJbRYdDBTbs/?lang=pt","Resumo O presente trabalho estudou a variabilidade temporal das 3 componentes da irradiância solar (global, direta e difusa) na região de Manacapuru, distante 66 km de Manaus-AM, dentro do âmbito do projeto GOAmazon 2014/15, analisando dados relativos aos anos de 2014 e 2015. Também foram analisados dados de cobertura de nuvens e precipitação do mesmo período. Observou-se, de modo geral, que os valores das frações de nuvens foram semelhantes entre os dois anos analisados, situando-se entre valores típicos de 20-25% (estação seca) e 35-40% (estação chuvosa). São apresentados valores típicos das irradiâncias solar global, direta e difusa para diferentes escalas de tempo (horárias e sazonal), bem como as variações destes valores entre os anos 2014-2015 (escala interanual). São também apresentados as interrelações destas 3 componentes para os valores médios horários e mensais e observa-se que as irradiâncias solar global e direta são diretamente relacionadas entre si e inversamente relacionadas com a contribuição difusa. Finalizando, é discutido como o evento EN 2015 impactou as medidas das 3 componentes da irradiância solar a superfície, associando com a menor ocorrência de nuvens/chuva e da presença maior de aerossóis.","2018-06","2022-06-27T17:42:50Z","2022-06-27T17:42:50Z","2022-06-27T17:42:50Z","353-365","","","33","","Rev. bras. meteorol.","","","","","","","","pt","","","","","SciELO","","Publisher: Sociedade Brasileira de Meteorologia","","","","","cobertura de nuvens; difusa; direta; global; medida direta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1436","","","","","","","",""
"I7T27XLT","journalArticle","2017","Macedo, Alice dos Santos; Fisch, Gilberto","Variabilidade Espacial da Radiação Solar na Região de Manaus - AM durante o Experimento GOAmazon 2014/15 (Spatial variability of solar radiation in Manaus-AM region during GOAmazon Experiment 2014/15)","Revista Brasileira de Geografia Física","","1984-2295","10.26848/rbgf.v10.6.p1802-1811","https://periodicos.ufpe.br/revistas/rbgfe/article/view/234019","Este trabalho realizou um estudo da variabilidade espacial em 2014 da irradiância solar na região de Manaus-AM, através de dados observacionais, inserido no Projeto GOAmazon 2014/15. Também, como forma complementar, foi realizada a análise da cobertura de nuvens, chuva e aerossóis e suas interrelações com a irradiância solar. Como resultado, observa-se que os menores valores médios da irradiância solar ocorreram na área urbana,o que é justificado, em parte pela urbanização que altera os fluxos envolvidos, diminuindo a irradiância solar à superfície. Os valores típicos são entre 400 e 600 Wm-2na estação chuvosa (fevereiro/março) com um desvio padrão de 200 e 380 Wm-2e entre 650 e 800 Wm-2na estação seca (agosto-setembro) com desvio padrão de 190 e 300 Wm-2. A B S T R A C T   The solar radiation is an important climatic element in the Amazon region, as it has a strong  impact for ecological (by the preservation of the biodiversity) and technological (as a renewable energy) areas. Consequently, this study contributes for these themes, conducting an observational study of the spatial variability of the solar irradiance for Manaus-AM area, with data collected during the project GOAmazon 2014/15. The cloud cover and rainfall and their relationships with solar radiation were also analysed. The maximum values observed for the wet season (february and march) are in the range 450 and 600 Wm-2 with high standart deviation (300 - 350 Wm-2 ), while they are in the range from 650 and 800 Wm-2  during the dry period (august - september) with lower standart deviation (200 - 300 Wm-2).  These values are directly associated with cloud cover and rainfall. In general, the urban area (Manaus city) showed the low values of solar radiation at the surface compared with its neighborhood, inducing a horizontal gradient of clouds/rainfall and solar energy between the city and the semi rural areas.  Keywords: piranometer, global solar radiation, cloud cover, total sky imager","2017-11-09","2022-06-27T17:42:52Z","2022-06-27T17:42:52Z","2022-06-27T17:42:52Z","1802-1811","","6","10","","","","","","","","","","pt","Direitos autorais 2018","","","Radiação solar, cobertura de nuvens,","periodicos.ufpe.br","","Number: 6","","","","","aerossóis; piranômetro; radiação solar global","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1436","","","","","","","",""
"T92E7AKQ","book","2021","Macaire, Jérémy; Salloum, Maha; Sodjo Bechet, Jessica; Zermani, Sara; Linguet, Laurent","Post processing of day-ahead solar irradiance forecast using satellite derived data in French Guiana","","","","","","The aim of this work is to improve day-ahead hourly Global horizontal irradiance (GHI) forecast from Weather Research and Forecasting (WRF) model using post-processing techniques trained with satellite estimates of hourly irradiance. Generally, post-processing techniques are trained with ground measures of the irradiance, however, in French Guiana, only 6 ground stations are available. To face this issue, we investigate the use of satellite-derived GHI data, which are available over the whole territory, instead of ground data to fit different post-processing techniques to correct the bias of WRF GHI forecasts. We compared two post-processing techniques, Artificial Neural Network and Support Vector Machine, both trained with ground-based solar irradiance data first, and then with satellite-derived solar irradiance data. We showed that post-processing techniques trained with satellite-derived data improved the accuracy of the model. The relative Root Mean Squared Error (rRMSE) and the relative Mean Bias Error (rMBE) decrease, respectively, from 48.69 % to between 40.85 and 41.81 % and from 19.14 % to between-1.52 and-8.76 %. We also showed that using satellite-derived data degrades only slightly the forecast accuracy compared to the techniques using ground data (around 1 % of difference for the rRMSE). Moreover, Support Vector Machine post-processing model overperformed the Artificial Neural Network model.","2021-12-09","2022-06-27T17:42:54Z","2022-06-27T17:42:54Z","","","","","","","","","","","","","","","","","","","","ResearchGate","","","","","https://www.researchgate.net/profile/Maha-Salloum/publication/356909824_Post_processing_of_day-ahead_solar_irradiance_forecast_using_satellite_derived_data_in_French_Guiana/links/61b239d114482e72c089ca88/Post-processing-of-day-ahead-solar-irradiance-forecast-using-satellite-derived-data-in-French-Guiana.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1436","","","","","","","",""
"E2ZB4HGA","journalArticle","2009","Lorenz, Elke; Hurka, Johannes; Heinemann, Detlev; Beyer, Hans Georg","Irradiance Forecasting for the Power Prediction of Grid-Connected Photovoltaic Systems","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","","2151-1535","10.1109/JSTARS.2009.2020300","","The contribution of power production by photovoltaic (PV) systems to the electricity supply is constantly increasing. An efficient use of the fluctuating solar power production will highly benefit from forecast information on the expected power production. This forecast information is necessary for the management of the electricity grids and for solar energy trading. This paper presents an approach to predict regional PV power output based on forecasts up to three days ahead provided by the European Centre for Medium-Range Weather Forecasts (ECMWF). Focus of the paper is the description and evaluation of the approach of irradiance forecasting, which is the basis for PV power prediction. One day-ahead irradiance forecasts for single stations in Germany show a rRMSE of 36%. For regional forecasts, forecast accuracy is increasing in dependency on the size of the region. For the complete area of Germany, the rRMSE amounts to 13%. Besides the forecast accuracy, also the specification of the forecast uncertainty is an important issue for an effective application. We present and evaluate an approach to derive weather specific prediction intervals for irradiance forecasts. The accuracy of PV power prediction is investigated in a case study.","2009-03","2022-06-27T17:42:59Z","2022-06-27T17:42:59Z","","2-10","","1","2","","","","","","","","","","","","","","","IEEE Xplore","","Conference Name: IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","","","","","Atmospheric modeling; Clouds; Forecasting; Interpolation; photovoltaic power systems; power generation meteorological factors; Predictive models; solar radiation; Weather forecasting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1438","","","","","","","",""
"KSIKLRSX","journalArticle","2016","Linguet, Laurent; Pousset, Yannis; Olivier, Christian","Identifying statistical properties of solar radiation models by using information criteria","Solar Energy","","0038-092X","10.1016/j.solener.2016.02.038","https://www.sciencedirect.com/science/article/pii/S0038092X1600147X","The purpose of this article is to improve modeling of statistical properties of solar radiation models through the analysis of measurement data on the ground in the intertropical zone. For this, we identify, using information criteria, the probabilistic distributions introduced in two models of synthetic solar radiation generation. We then validate the results by using the KL divergence and KSI parameter as comparison criteria between the distributions arising from real and synthesized data. Our study confirms, for example, that the Gaussian classical distribution is not suitable for modeling solar radiation, and we propose other more suitable statistical laws instead. The value of the identification procedure of the distribution laws presented in this article is that it ensures the generation of solar radiation data comparable in their statistical content to the measured data. Another advantage is that this procedure contributes to highlighting the time invariance of distribution laws representing the random terms. We conclude that this new information-criteria-based method permits the identification of the probability laws that best describe the statistical distributions introduced in the models of synthetic solar radiation generation.","2016-07-01","2022-06-27T17:43:02Z","2022-06-27T17:43:02Z","2022-06-27T17:43:02Z","236-246","","","132","","Solar Energy","","","","","","","","en","","","","","ScienceDirect","","","","","","","Information criteria; Model selection; Solar irradiance; Synthetic solar radiation model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1439","","","","","","","",""
"Q38DWP8J","webpage","","","Journals | IIETA","","","","","https://www.iieta.org/Journals/TS/article.jsp?articleId=20097","","","2022-06-27T17:43:04Z","2022-06-27T17:43:04Z","2022-06-27T17:43:04Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1439","","","","","","","",""
"28XL55HR","journalArticle","2010","Linguet, L.; Hidair, I.","A detailed analysis of the productivity of solar home system in an Amazonian environment","Renewable and Sustainable Energy Reviews","","1364-0321","10.1016/j.rser.2009.06.015","https://www.sciencedirect.com/science/article/pii/S1364032109001178","This paper discusses and analyses the productivity of solar home systems in isolated areas in French Guiana, a region characterized by specific human and environmental conditions. Its aim is a better understanding of the attitudes, expectations, and relationship of the users towards the solar home system. The data collected made it possible to make suggestions for adapting the photovoltaic systems to their environment by taking into account social, cultural, and geoclimatic specificities. Analysis of on-site productivity provides valuable information on energy profiles and types of use. Field surveys made it possible to associate users’ perception of the energy production equipment and their degree of satisfaction with operating efficiency and on-site maintenance. This aspect is essential for analyzing the actual rate of use of the energy that is theoretically available. Parallel to these surveys, the results of the study carried out on the performance of the solar home systems made it possible to learn the quantitative aspects of the energy produced and consumed as well as the qualitative aspects of the parameters that condition the performance of the photovoltaic systems. After keyboarding, the subjective, qualitative as well as the quantitative variables were processed using a statistical analysis program in order to determine the correlations between them and to prepare the final conclusions.","2010-02-01","2022-06-27T17:43:16Z","2022-06-27T17:43:16Z","2022-06-27T17:43:16Z","745-753","","2","14","","Renewable and Sustainable Energy Reviews","","","","","","","","en","","","","","ScienceDirect","","","","","","","Photovoltaic electrification; Solar home system","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1440","","","","","","","",""
"QT7FWEY8","conferencePaper","2016","Linguet, L.; Atif, J.","A Markov Chain Monte Carlo-based Particle Filter Approach for Spatiotemporal Modelling of an Environmental Process","","978-3-319-18663-4","","10.1007/978-3-319-18663-4_93","","The knowledge of the global solar surface irradiance (SSI) incident on the earth’s surface and its spatiotemporal distribution is important to numerous solar-based applications. However, spatiotemporal modelling of SSI (a non-linear process) from Earth observation data is unfortunately not straightforward. From a signal processing perspective, it is a non-stationary, non-linear/non-Gaussian dynamical inverse problem. In this paper, we propose an MCMC particle filter approach that combines satellite images and in situ data for space-time-referenced SSI modelling. We propose original observation and transition functions taking advantage of the characteristics of the involved types of data. A simulation study of solar irradiance is conducted in parallel with this method and a map of SSI potential in French Guiana for the year 2012 is provided.","2016","2022-06-27T17:43:59Z","2022-06-27T17:43:59Z","","617-621","","","","","","","","","","","Springer International Publishing","Cham","en","","","","","Springer Link","","","","","","","Bayesian filter; Monte Carlo; Spatiotemporal modelling","Raju, N. Janardhana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1441","","","","","","","",""
"9GVTRR5W","newspaperArticle","2020","","« La lutte contre les îlots de chaleur urbains est loin d’être gagnée »","Le Monde.fr","","","","https://www.lemonde.fr/smart-cities/article/2020/06/25/la-lutte-contre-les-ilots-de-chaleur-urbains-est-loin-d-etre-gagnee_6044162_4811534.html","TRIBUNE. Les recherches menées sur le phénomène des îlots de chaleur urbains ont permis de mettre au point des techniques de rafraîchissement, encore sous-exploitées, expliquent les chercheurs Florent Renard et Lucille Alonso, dans ce nouvel épisode de l’Abécédaire de la ville.","2020-06-25","2022-06-27T17:46:07Z","2022-06-27T17:46:07Z","2022-06-27T17:46:07Z","","","","","","","","","","","","","","fr","","","","","Le Monde","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1442","","","","","","","",""
"8XAAT52Z","journalArticle","2017","Desse, René-Paul; François, Alain; Holvoet, Mario; Sawtschuk, Jérôme","Introduction. Adapter les territoires aux changements climatiques : transition urbanistique et aménagement de l’espace","Norois. Environnement, aménagement, société","","0029-182X","","https://journals.openedition.org/norois/6201","L’adaptation des territoires aux changements climatiques est devenue en quelques décennies un enjeu de société majeur et une réalité incontournable qui interroge les politiques publiques sur les manières de penser, d’habiter et d’aménager nos territoires urbains et ruraux à travers notamment la question des mobilités, l’usage et la gestion des ressources, le maintien et la protection de la biodiversité. Le Plan National d’Adaptation adopté en juillet 2011 en France soulignait combien « l’adap...","2017-12-31","2022-06-27T17:46:47Z","2022-06-27T17:46:47Z","2022-06-27T17:46:47Z","7-13","","2017-4","","","","Introduction. Adapter les territoires aux changements climatiques","","","","","","","fr","© Tous droits réservés","","","","journals.openedition.org","","ISBN: 9782753574564 Number: 2017-4 Publisher: Presses universitaires de Rennes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1443","","","","","","","",""
"C6Q4S2FW","journalArticle","2020","Magnan, Alexandre K.; Schipper, E. Lisa F.; Duvat, Virginie K. E.","Frontiers in Climate Change Adaptation Science: Advancing Guidelines to Design Adaptation Pathways","Current Climate Change Reports","","2198-6061","10.1007/s40641-020-00166-8","https://doi.org/10.1007/s40641-020-00166-8","This paper discusses three scientific frontiers that need to be advanced in order to support decision-makers and practitioners in charge of operational decisions and action on the design and implementation of concrete adaptation policies and actions. These frontiers refer to going beyond the (1) incremental vs. transformational and (2) maladaptation vs. adaptation dichotomies and to advancing knowledge on (3) adaptation measures’ effectiveness and roles in designing context-specific adaptation pathways.","2020-12-01","2022-06-27T17:48:54Z","2022-06-27T17:48:54Z","2022-06-27T17:48:54Z","166-177","","4","6","","Curr Clim Change Rep","Frontiers in Climate Change Adaptation Science","","","","","","","en","","","","","Springer Link","","","","","","","Adaptation to climate change; Incremental; Maladaptation; Measures’ effectiveness; Transformational","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1445","","","","","","","",""
"K6KTLQ5U","webpage","","University, Heriot-Watt","Deforestation of Guiana Shield will have impact across South America, scientists warn","","","","","https://phys.org/news/2018-07-deforestation-guiana-shield-impact-south.html","Deforestation of the 'overlooked' Guiana rainforests, at the northern boundary of the Amazon rainforest, will have 'drastic impact' on the rainfall patterns that support ecosystems and livelihoods right across South America, scientists have warned in a new report.","","2022-06-27T17:50:23Z","2022-06-27T17:50:23Z","2022-06-27T17:50:23Z","","","","","","","","","","","","","","en","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1446","","","","","","","",""
"J3RHCYBE","thesis","2013","Delogu, Elodie","Modélisation de la respiration du sol dans les agro-écosystèmes","","","","","https://tel.archives-ouvertes.fr/tel-00953712","","2013-12","2022-06-27T17:50:43Z","2022-06-27T17:50:43Z","2022-06-27T17:50:43Z","","","","","","","","","","","","","","","","","","","HAL Archives Ouvertes","","","","","","","agro-écosystèmes; agro-ecosystems; autotrophic respiration; flux de CO2; hétérotrophe; heterotrophic respiration; Modeling; Modélisation; respiration; respiration autotrophe; respiration du sol; soil CO2 efflux; soil respiration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1447","","","","","","","",""
"9ANX2TKF","book","2020","Herault, Bruno; Coste, Sabrina; Derroire, Geraldine; Descroix, Laurent; Dulormne, Maguy; Louison, Loic; Piponiot, Camille; Traissac, Stéphane","Gestion Forestière et Changements Climatiques en Guyane Française","","","","","","L'objectif général du projet GFclim est de tester la sensibilité des forêts guyanaises aux effets combinés de l'exploitation forestière et des CC avec l'ambition explicite d'adapter les modes d'exploitation actuels aux enjeux du changement global (émissions carbone) et aux climats du futur. L'objectif général se décline en 2 objectifs spécifiques, chacun faisant l'objet de 3 Work-Package particuliers. En outre un Work-Package transversal est spécifiquement dédié à l'intégration des acteurs de la filière au cœur de la démarche de recherche et aux transferts des résultats vers les acteurs guyanais. Chaque Work-Package a pour ambition de produire des résultats à la fois d'une portée scientifique générale mais aussi concrets pour les acteurs de la filière bois en Guyane.","2020-05-20","2022-06-27T17:51:18Z","2022-06-27T17:51:18Z","","","","","","","","","","","","","","","","","","","","ResearchGate","","DOI: 10.13140/RG.2.2.34751.33442/2","","","https://www.researchgate.net/publication/341705286_Gestion_Forestiere_et_Changements_Climatiques_en_Guyane_Francaise","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1448","","","","","","","",""
"MZJG6DC7","journalArticle","","Masson-Delmotte, Valérie; Zhai, Panmao","Résumé à l’intention des décideurs Résumé technique Foire aux questions Glossaire","","","","","","","","2022-06-27T17:54:43Z","2022-06-27T17:54:43Z","","110","","","","","","","","","","","","","fr","","","","","Zotero","","","","C:\Users\nyang2\Zotero\storage\RCRUZCKJ\Masson-Delmotte et Zhai - Résumé à l’intention des décideurs Résumé techniqu.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1451","","","","","","","",""
